Customer Number,Offer Accepted,Reward,Mailer Type
10068,No,Air Miles,Letter
10069,No,Cash Back,Letter
10070,No,Points,Letter
10071,No,Points,Letter
10072,No,Air Miles,Postcard
10073,No,Cash Back,Letter
10074,Yes,Air Miles,Postcard
10075,No,Air Miles,Letter
10076,No,Cash Back,Postcard
10077,No,Points,Postcard
10078,No,Air Miles,Postcard
10079,No,Air Miles,Postcard
10080,No,Air Miles,Postcard
10081,No,Air Miles,Letter
10082,Yes,Air Miles,Postcard
10083,No,Air Miles,Postcard
10084,No,Points,Letter
10085,No,Points,Letter
10086,No,Cash Back,Postcard
10087,No,Cash Back,Postcard
10088,No,Air Miles,Postcard
10089,No,Air Miles,Postcard
10090,No,Cash Back,Letter
10091,No,Air Miles,Letter
10092,No,Points,Letter
10093,No,Air Miles,Letter
10094,No,Points,Postcard
10095,No,Points,Letter
10096,No,Cash Back,Postcard
10097,No,Air Miles,Letter
10098,No,Air Miles,Letter
10099,Yes,Points,Postcard
10100,No,Cash Back,Postcard
10101,No,Cash Back,Postcard
10102,No,Air Miles,Postcard
10103,No,Points,Letter
10104,No,Points,Postcard
10105,No,Air Miles,Letter
10106,No,Air Miles,Postcard
10107,No,Air Miles,Letter
10108,No,Air Miles,Letter
10109,No,Points,Letter
10110,No,Points,Letter
10111,No,Air Miles,Postcard
10112,No,Cash Back,Letter
10113,No,Points,Postcard
10114,No,Points,Letter
10115,No,Points,Letter
10116,No,Cash Back,Letter
10117,No,Points,Letter
10118,No,Air Miles,Postcard
10119,No,Cash Back,Postcard
10120,No,Air Miles,Postcard
10121,No,Air Miles,Postcard
10122,No,Points,Postcard
10123,No,Air Miles,Postcard
10124,No,Points,Letter
10125,No,Air Miles,Letter
10126,No,Air Miles,Letter
10127,No,Air Miles,Postcard
10128,No,Cash Back,Letter
10129,No,Cash Back,Letter
10130,Yes,Cash Back,Postcard
10131,No,Points,Postcard
10132,No,Points,Letter
10133,No,Points,Letter
10134,No,Points,Postcard
10135,No,Air Miles,Postcard
10136,No,Cash Back,Postcard
10137,No,Points,Postcard
10138,No,Points,Postcard
10139,No,Cash Back,Letter
10140,No,Air Miles,Letter
10141,No,Points,Letter
10142,No,Cash Back,Letter
10143,No,Air Miles,Postcard
10144,No,Points,Postcard
10145,No,Points,Postcard
10146,No,Cash Back,Letter
10147,Yes,Air Miles,Postcard
10148,No,Points,Postcard
10149,No,Cash Back,Postcard
10150,No,Air Miles,Letter
10151,No,Air Miles,Letter
10152,No,Points,Postcard
10153,No,Air Miles,Letter
10154,No,Air Miles,Postcard
10155,No,Cash Back,Letter
10156,No,Cash Back,Postcard
10157,No,Air Miles,Letter
10158,No,Cash Back,Letter
10159,No,Cash Back,Postcard
10160,No,Air Miles,Postcard
10161,No,Points,Postcard
10162,No,Air Miles,Letter
10163,No,Points,Letter
10164,No,Air Miles,Letter
10165,No,Points,Postcard
10166,No,Air Miles,Postcard
10167,No,Cash Back,Letter
10168,No,Cash Back,Letter
10169,No,Points,Letter
10170,No,Air Miles,Letter
10171,No,Air Miles,Postcard
10172,No,Air Miles,Letter
10173,No,Points,Letter
10174,No,Cash Back,Postcard
10175,No,Cash Back,Postcard
10176,No,Points,Letter
10177,No,Points,Postcard
10178,No,Air Miles,Letter
10179,No,Air Miles,Postcard
10180,No,Points,Letter
10181,No,Air Miles,Letter
10182,No,Points,Letter
10183,No,Air Miles,Letter
10184,No,Cash Back,Letter
10185,No,Cash Back,Letter
10186,No,Cash Back,Letter
10187,No,Cash Back,Postcard
10188,No,Cash Back,Letter
10189,No,Points,Postcard
10190,No,Points,Letter
10191,No,Air Miles,Postcard
10192,No,Air Miles,Postcard
10193,No,Cash Back,Letter
10194,No,Air Miles,Letter
10195,No,Air Miles,Postcard
10196,No,Points,Postcard
10197,No,Cash Back,Postcard
10198,No,Cash Back,Letter
10199,No,Air Miles,Letter
10200,No,Air Miles,Letter
10201,No,Cash Back,Letter
10202,No,Points,Letter
10203,No,Cash Back,Postcard
10204,No,Cash Back,Postcard
10205,No,Points,Letter
10206,No,Cash Back,Letter
10207,No,Air Miles,Letter
10208,No,Cash Back,Letter
10209,No,Air Miles,Postcard
10210,No,Cash Back,Letter
10211,No,Cash Back,Postcard
10212,No,Points,Letter
10213,No,Cash Back,Postcard
10214,No,Cash Back,Postcard
10215,No,Air Miles,Postcard
10216,No,Points,Postcard
10217,No,Cash Back,Postcard
10218,No,Points,Letter
10219,No,Points,Postcard
10220,No,Cash Back,Letter
10221,No,Air Miles,Postcard
10222,No,Air Miles,Letter
10223,No,Points,Letter
10224,No,Cash Back,Postcard
10225,No,Points,Postcard
10226,No,Cash Back,Postcard
10227,No,Air Miles,Letter
10228,No,Cash Back,Postcard
10229,No,Air Miles,Postcard
10230,No,Air Miles,Letter
10231,No,Cash Back,Postcard
10232,No,Cash Back,Postcard
10233,No,Cash Back,Postcard
10234,No,Air Miles,Letter
10235,No,Points,Letter
10236,No,Air Miles,Letter
10237,No,Points,Letter
10238,No,Air Miles,Letter
10239,No,Cash Back,Postcard
10240,No,Points,Letter
10241,No,Air Miles,Letter
10242,No,Points,Letter
10243,No,Cash Back,Letter
10244,No,Cash Back,Postcard
10245,No,Points,Letter
10246,No,Points,Letter
10247,No,Cash Back,Postcard
10248,No,Air Miles,Postcard
10249,No,Points,Postcard
10250,No,Air Miles,Postcard
10251,No,Points,Postcard
10252,No,Air Miles,Letter
10253,No,Cash Back,Letter
10254,No,Points,Postcard
10255,No,Cash Back,Letter
10256,Yes,Cash Back,Postcard
10257,No,Points,Letter
10258,No,Air Miles,Letter
10259,No,Points,Postcard
10260,No,Air Miles,Postcard
10261,Yes,Air Miles,Postcard
10262,No,Points,Postcard
10263,No,Cash Back,Postcard
10264,No,Points,Postcard
10265,Yes,Points,Postcard
10266,No,Points,Letter
10267,No,Cash Back,Postcard
10268,No,Air Miles,Postcard
10269,Yes,Air Miles,Postcard
10270,No,Cash Back,Postcard
10271,No,Cash Back,Postcard
10272,No,Air Miles,Letter
10273,No,Cash Back,Letter
10274,No,Cash Back,Postcard
10275,No,Cash Back,Postcard
10276,No,Points,Letter
10277,No,Points,Postcard
10278,No,Air Miles,Letter
10279,No,Points,Letter
10280,No,Air Miles,Letter
10281,No,Air Miles,Letter
10282,No,Points,Postcard
10283,No,Cash Back,Postcard
10284,No,Air Miles,Letter
10285,No,Air Miles,Letter
10286,No,Points,Letter
10287,No,Air Miles,Letter
10288,No,Air Miles,Postcard
10289,No,Cash Back,Letter
10290,No,Air Miles,Letter
10291,Yes,Points,Postcard
10292,No,Cash Back,Postcard
10293,No,Points,Postcard
10294,No,Air Miles,Letter
10295,No,Air Miles,Postcard
10296,No,Cash Back,Postcard
10297,No,Cash Back,Letter
10298,No,Air Miles,Postcard
10299,No,Cash Back,Letter
10300,No,Cash Back,Letter
10301,Yes,Cash Back,Postcard
10302,No,Cash Back,Letter
10303,No,Cash Back,Letter
10304,No,Points,Letter
10305,No,Air Miles,Postcard
10306,No,Cash Back,Letter
10307,Yes,Air Miles,Postcard
10308,No,Cash Back,Letter
10309,No,Air Miles,Postcard
10310,No,Cash Back,Letter
10311,No,Air Miles,Postcard
10312,No,Points,Letter
10313,No,Points,Letter
10314,No,Points,Letter
10315,No,Cash Back,Letter
10316,No,Air Miles,Letter
10317,No,Cash Back,Letter
10318,No,Points,Postcard
10319,No,Points,Postcard
10320,No,Air Miles,Postcard
10321,No,Cash Back,Letter
10322,No,Points,Letter
10323,No,Points,Letter
10324,No,Air Miles,Postcard
10325,No,Points,Postcard
10326,No,Cash Back,Letter
10327,No,Cash Back,Postcard
10328,No,Points,Postcard
10329,No,Air Miles,Letter
10330,No,Cash Back,Letter
10331,No,Cash Back,Letter
10332,No,Points,Postcard
10333,No,Points,Postcard
10334,No,Air Miles,Letter
10335,No,Points,Postcard
10336,No,Cash Back,Postcard
10337,No,Air Miles,Postcard
10338,No,Points,Letter
10339,No,Cash Back,Postcard
10340,No,Points,Postcard
10341,No,Points,Postcard
10342,No,Points,Letter
10343,Yes,Points,Postcard
10344,No,Air Miles,Postcard
10345,No,Points,Letter
10346,No,Points,Postcard
10347,No,Air Miles,Postcard
10348,No,Air Miles,Letter
10349,No,Cash Back,Letter
10350,No,Air Miles,Letter
10351,No,Cash Back,Letter
10352,Yes,Air Miles,Postcard
10353,No,Air Miles,Postcard
10354,No,Cash Back,Postcard
10355,No,Air Miles,Postcard
10356,No,Cash Back,Letter
10357,Yes,Points,Postcard
10358,No,Air Miles,Letter
10359,No,Air Miles,Letter
10360,No,Cash Back,Postcard
10361,No,Air Miles,Postcard
10362,No,Cash Back,Letter
10363,No,Air Miles,Postcard
10364,No,Air Miles,Letter
10365,No,Points,Postcard
10366,No,Cash Back,Postcard
10367,No,Air Miles,Letter
10368,No,Air Miles,Postcard
10369,No,Points,Letter
10370,No,Cash Back,Letter
10371,No,Cash Back,Postcard
10372,No,Air Miles,Postcard
10373,No,Cash Back,Letter
10374,No,Air Miles,Letter
10375,No,Points,Letter
10376,No,Air Miles,Postcard
10377,No,Air Miles,Letter
10378,No,Cash Back,Letter
10379,No,Points,Letter
10380,No,Air Miles,Letter
10381,Yes,Air Miles,Postcard
10382,No,Points,Letter
10383,No,Points,Letter
10384,Yes,Air Miles,Postcard
10385,No,Points,Postcard
10386,No,Points,Letter
10387,No,Points,Letter
10388,No,Cash Back,Letter
10389,No,Air Miles,Letter
10390,No,Points,Postcard
10391,No,Points,Postcard
10392,No,Points,Postcard
10393,No,Cash Back,Letter
10394,No,Cash Back,Letter
10395,No,Air Miles,Postcard
10396,No,Air Miles,Letter
10397,No,Air Miles,Postcard
10398,No,Cash Back,Postcard
10399,No,Cash Back,Letter
10400,No,Cash Back,Letter
10401,No,Cash Back,Letter
10402,No,Points,Letter
10403,No,Cash Back,Letter
10404,No,Air Miles,Letter
10405,Yes,Cash Back,Postcard
10406,No,Air Miles,Postcard
10407,No,Points,Letter
10408,No,Air Miles,Letter
10409,No,Points,Letter
10410,No,Air Miles,Letter
10411,No,Air Miles,Postcard
10412,No,Cash Back,Letter
10413,No,Points,Letter
10414,No,Cash Back,Letter
10415,No,Points,Letter
10416,No,Air Miles,Postcard
10417,No,Cash Back,Postcard
10418,No,Air Miles,Postcard
10419,No,Points,Letter
10420,No,Points,Postcard
10421,No,Cash Back,Postcard
10422,No,Air Miles,Letter
10423,No,Air Miles,Letter
10424,No,Cash Back,Postcard
10425,No,Cash Back,Letter
10426,No,Cash Back,Postcard
10427,No,Cash Back,Postcard
10428,No,Cash Back,Letter
10429,No,Points,Postcard
10430,No,Points,Postcard
10431,No,Points,Postcard
10432,No,Air Miles,Letter
10433,No,Air Miles,Postcard
10434,No,Air Miles,Letter
10435,No,Points,Postcard
10436,No,Cash Back,Letter
10437,No,Points,Letter
10438,No,Points,Letter
10439,No,Points,Letter
10440,No,Air Miles,Letter
10441,No,Cash Back,Postcard
10442,No,Air Miles,Postcard
10443,Yes,Points,Postcard
10444,No,Cash Back,Letter
10445,No,Points,Letter
10446,No,Cash Back,Letter
10447,Yes,Air Miles,Postcard
10448,No,Cash Back,Letter
10449,No,Cash Back,Letter
10450,No,Air Miles,Postcard
10451,No,Cash Back,Letter
10452,No,Air Miles,Letter
10453,No,Cash Back,Letter
10454,No,Cash Back,Letter
10455,No,Points,Postcard
10456,No,Air Miles,Postcard
10457,No,Cash Back,Letter
10458,No,Air Miles,Letter
10459,No,Cash Back,Letter
10460,No,Points,Letter
10461,No,Points,Postcard
10462,No,Points,Postcard
10463,No,Cash Back,Letter
10464,No,Air Miles,Postcard
10465,Yes,Points,Postcard
10466,No,Points,Letter
10467,No,Air Miles,Letter
10468,No,Air Miles,Letter
10469,No,Cash Back,Letter
10470,No,Cash Back,Postcard
10471,No,Cash Back,Postcard
10472,No,Cash Back,Postcard
10473,No,Air Miles,Letter
10474,No,Cash Back,Postcard
10475,No,Air Miles,Letter
10476,No,Air Miles,Letter
10477,No,Points,Letter
10478,No,Air Miles,Postcard
10479,No,Cash Back,Postcard
10480,No,Air Miles,Postcard
10481,No,Cash Back,Letter
10482,No,Air Miles,Postcard
10483,No,Cash Back,Letter
10484,No,Air Miles,Letter
10485,No,Cash Back,Letter
10486,No,Points,Postcard
10487,No,Points,Postcard
10488,No,Points,Postcard
10489,No,Cash Back,Letter
10490,No,Air Miles,Postcard
10491,No,Points,Letter
10492,No,Cash Back,Postcard
10493,No,Air Miles,Postcard
10494,No,Cash Back,Postcard
10495,No,Air Miles,Letter
10496,Yes,Air Miles,Postcard
10497,No,Cash Back,Letter
10498,No,Cash Back,Letter
10499,No,Points,Letter
10500,No,Air Miles,Letter
10501,No,Air Miles,Postcard
10502,No,Air Miles,Letter
10503,No,Air Miles,Letter
10504,No,Air Miles,Postcard
10505,No,Air Miles,Postcard
10506,No,Points,Postcard
10507,No,Cash Back,Letter
10508,No,Points,Postcard
10509,No,Cash Back,Letter
10510,No,Air Miles,Letter
10511,Yes,Air Miles,Postcard
10512,No,Points,Letter
10513,No,Cash Back,Postcard
10514,No,Cash Back,Postcard
10515,No,Air Miles,Letter
10516,No,Air Miles,Postcard
10517,No,Points,Postcard
10518,No,Points,Letter
10519,No,Points,Letter
10520,No,Cash Back,Letter
10521,No,Cash Back,Letter
10522,No,Points,Letter
10523,No,Cash Back,Letter
10524,No,Cash Back,Letter
10525,No,Points,Letter
10526,No,Cash Back,Postcard
10527,No,Cash Back,Letter
10528,No,Air Miles,Letter
10529,No,Cash Back,Letter
10530,No,Points,Postcard
10531,No,Points,Postcard
10532,No,Points,Letter
10533,No,Air Miles,Postcard
10534,No,Points,Letter
10535,No,Air Miles,Letter
10536,No,Cash Back,Postcard
10537,No,Points,Postcard
10538,No,Cash Back,Postcard
10539,No,Cash Back,Letter
10540,No,Points,Postcard
10541,No,Points,Postcard
10542,No,Air Miles,Letter
10543,No,Cash Back,Letter
10544,No,Air Miles,Postcard
10545,No,Air Miles,Letter
10546,No,Air Miles,Postcard
10547,No,Cash Back,Postcard
10548,No,Points,Postcard
10549,No,Points,Letter
10550,No,Air Miles,Letter
10551,No,Cash Back,Postcard
10552,No,Air Miles,Letter
10553,No,Cash Back,Postcard
10554,No,Points,Postcard
10555,Yes,Cash Back,Postcard
10556,No,Points,Postcard
10557,No,Points,Postcard
10558,No,Cash Back,Letter
10559,No,Cash Back,Letter
10560,No,Cash Back,Postcard
10561,No,Cash Back,Postcard
10562,No,Points,Letter
10563,No,Cash Back,Postcard
10564,No,Points,Letter
10565,No,Points,Postcard
10566,No,Points,Letter
10567,No,Points,Letter
10568,No,Points,Letter
10569,No,Air Miles,Postcard
10570,No,Air Miles,Postcard
10571,No,Air Miles,Postcard
10572,No,Points,Letter
10573,No,Points,Letter
10574,No,Air Miles,Letter
10575,No,Air Miles,Letter
10576,No,Air Miles,Postcard
10577,No,Points,Letter
10578,No,Air Miles,Letter
10579,No,Points,Postcard
10580,No,Cash Back,Letter
10581,No,Cash Back,Postcard
10582,No,Air Miles,Postcard
10583,No,Points,Letter
10584,No,Points,Letter
10585,No,Points,Postcard
10586,No,Air Miles,Postcard
10587,Yes,Points,Postcard
10588,No,Cash Back,Letter
10589,No,Air Miles,Letter
10590,No,Points,Letter
10591,No,Cash Back,Postcard
10592,No,Air Miles,Letter
10593,No,Points,Letter
10594,No,Points,Letter
10595,No,Points,Letter
10596,No,Air Miles,Postcard
10597,No,Air Miles,Postcard
10598,No,Air Miles,Postcard
10599,No,Cash Back,Postcard
10600,No,Points,Letter
10601,No,Points,Letter
10602,No,Points,Letter
10603,No,Points,Letter
10604,No,Cash Back,Letter
10605,No,Points,Postcard
10606,No,Air Miles,Letter
10607,No,Points,Postcard
10608,No,Points,Postcard
10609,No,Points,Postcard
10610,No,Points,Postcard
10611,No,Points,Postcard
10612,No,Cash Back,Postcard
10613,No,Points,Postcard
10614,No,Cash Back,Postcard
10615,No,Points,Postcard
10616,No,Air Miles,Letter
10617,No,Points,Letter
10618,No,Air Miles,Letter
10619,No,Cash Back,Letter
10620,No,Cash Back,Postcard
10621,No,Cash Back,Postcard
10622,No,Cash Back,Postcard
10623,No,Cash Back,Postcard
10624,No,Points,Letter
10625,No,Cash Back,Letter
10626,No,Points,Postcard
10627,No,Cash Back,Postcard
10628,No,Air Miles,Postcard
10629,No,Cash Back,Postcard
10630,No,Air Miles,Letter
10631,No,Points,Postcard
10632,No,Air Miles,Postcard
10633,No,Cash Back,Postcard
10634,No,Points,Letter
10635,No,Cash Back,Postcard
10636,No,Cash Back,Postcard
10637,No,Air Miles,Letter
10638,No,Points,Postcard
10639,No,Points,Letter
10640,No,Air Miles,Postcard
10641,No,Points,Letter
10642,No,Cash Back,Letter
10643,No,Points,Letter
10644,Yes,Air Miles,Letter
10645,No,Cash Back,Letter
10646,No,Points,Postcard
10647,No,Points,Letter
10648,No,Points,Postcard
10649,No,Cash Back,Postcard
10650,No,Points,Letter
10651,No,Cash Back,Postcard
10652,No,Points,Postcard
10653,No,Cash Back,Letter
10654,No,Air Miles,Postcard
10655,No,Air Miles,Postcard
10656,No,Cash Back,Letter
10657,No,Air Miles,Letter
10658,No,Cash Back,Letter
10659,No,Points,Letter
10660,No,Air Miles,Letter
10661,No,Points,Letter
10662,No,Air Miles,Letter
10663,No,Cash Back,Postcard
10664,No,Cash Back,Postcard
10665,No,Cash Back,Letter
10666,No,Points,Letter
10667,No,Air Miles,Letter
10668,No,Points,Letter
10669,No,Points,Letter
10670,Yes,Points,Postcard
10671,No,Cash Back,Letter
10672,No,Air Miles,Letter
10673,No,Cash Back,Postcard
10674,No,Points,Letter
10675,No,Points,Letter
10676,No,Points,Postcard
10677,No,Air Miles,Postcard
10678,No,Points,Postcard
10679,Yes,Air Miles,Postcard
10680,No,Air Miles,Letter
10681,No,Air Miles,Letter
10682,No,Points,Postcard
10683,No,Points,Letter
10684,No,Points,Postcard
10685,No,Cash Back,Letter
10686,No,Points,Letter
10687,No,Cash Back,Postcard
10688,No,Air Miles,Letter
10689,No,Cash Back,Letter
10690,No,Cash Back,Letter
10691,Yes,Air Miles,Postcard
10692,No,Air Miles,Postcard
10693,No,Air Miles,Letter
10694,No,Points,Postcard
10695,No,Cash Back,Letter
10696,No,Cash Back,Letter
10697,No,Points,Letter
10698,No,Cash Back,Letter
10699,No,Points,Postcard
10700,No,Air Miles,Letter
10701,No,Points,Postcard
10702,No,Air Miles,Postcard
10703,No,Air Miles,Postcard
10704,No,Cash Back,Letter
10705,No,Air Miles,Letter
10706,No,Air Miles,Letter
10707,No,Air Miles,Letter
10708,No,Cash Back,Letter
10709,No,Air Miles,Postcard
10710,No,Points,Letter
10711,No,Air Miles,Letter
10712,No,Cash Back,Postcard
10713,No,Air Miles,Letter
10714,No,Air Miles,Postcard
10715,No,Points,Letter
10716,No,Cash Back,Postcard
10717,No,Cash Back,Postcard
10718,No,Cash Back,Letter
10719,No,Cash Back,Postcard
10720,No,Cash Back,Letter
10721,No,Points,Letter
10722,No,Points,Letter
10723,No,Air Miles,Postcard
10724,No,Cash Back,Postcard
10725,No,Air Miles,Letter
10726,No,Cash Back,Postcard
10727,No,Points,Letter
10728,No,Air Miles,Letter
10729,No,Air Miles,Letter
10730,No,Air Miles,Postcard
10731,No,Cash Back,Postcard
10732,No,Points,Postcard
10733,No,Points,Postcard
10734,No,Cash Back,Postcard
10735,No,Air Miles,Letter
10736,No,Air Miles,Postcard
10737,No,Air Miles,Letter
10738,Yes,Air Miles,Postcard
10739,No,Points,Letter
10740,No,Air Miles,Letter
10741,No,Cash Back,Postcard
10742,No,Points,Letter
10743,No,Cash Back,Postcard
10744,No,Air Miles,Letter
10745,No,Points,Postcard
10746,No,Air Miles,Postcard
10747,No,Air Miles,Postcard
10748,No,Points,Postcard
10749,No,Cash Back,Letter
10750,No,Air Miles,Letter
10751,No,Air Miles,Postcard
10752,No,Cash Back,Letter
10753,No,Points,Postcard
10754,No,Points,Letter
10755,No,Points,Letter
10756,No,Cash Back,Postcard
10757,No,Cash Back,Postcard
10758,No,Points,Letter
10759,No,Air Miles,Postcard
10760,No,Cash Back,Letter
10761,No,Points,Postcard
10762,No,Points,Letter
10763,Yes,Air Miles,Postcard
10764,Yes,Air Miles,Postcard
10765,No,Cash Back,Letter
10766,No,Air Miles,Letter
10767,No,Cash Back,Postcard
10768,No,Air Miles,Postcard
10769,No,Air Miles,Postcard
10770,No,Air Miles,Postcard
10771,No,Air Miles,Letter
10772,No,Air Miles,Letter
10773,No,Cash Back,Postcard
10774,No,Cash Back,Letter
10775,Yes,Points,Postcard
10776,No,Cash Back,Letter
10777,Yes,Air Miles,Postcard
10778,No,Points,Letter
10779,No,Cash Back,Letter
10780,No,Air Miles,Postcard
10781,No,Points,Letter
10782,No,Points,Letter
10783,No,Air Miles,Postcard
10784,No,Points,Letter
10785,Yes,Air Miles,Postcard
10786,No,Air Miles,Postcard
10787,No,Points,Letter
10788,No,Points,Letter
10789,No,Air Miles,Letter
10790,No,Points,Postcard
10791,No,Cash Back,Letter
10792,No,Air Miles,Postcard
10793,No,Air Miles,Letter
10794,No,Air Miles,Postcard
10795,No,Points,Postcard
10796,No,Points,Letter
10797,No,Cash Back,Postcard
10798,No,Cash Back,Postcard
10799,No,Cash Back,Postcard
10800,Yes,Cash Back,Letter
10801,No,Points,Postcard
10802,No,Air Miles,Postcard
10803,No,Cash Back,Postcard
10804,Yes,Points,Letter
10805,No,Air Miles,Letter
10806,No,Air Miles,Letter
10807,No,Points,Letter
