offer accepted,reward,mailertype,incomelevel,creditratingvalue,Credit Cards Held,Household Size,Average Balance
0,0,1,1,1,1,4,1073
0,3,0,0,1,1,3,839
0,3,1,3,2,2,4,852
0,3,0,1,2,2,4,1164.5
0,0,1,0,2,2,4,960.25
0,3,1,1,1,3,6,1350.5
0,1,1,3,2,2,2,915.75
0,3,0,1,0,1,3,298.5
0,3,1,3,0,1,5,1119.25
0,0,0,1,0,1,2,804
0,3,1,3,1,2,5,1172
0,1,1,1,1,2,2,767.25
1,1,1,1,0,2,4,1228.25
0,1,1,1,1,1,4,1023.5
0,1,1,0,2,2,3,1234.5
0,3,1,1,2,1,3,374.75
0,3,1,0,1,2,5,804.75
0,3,1,1,2,1,4,968.75
0,0,0,3,2,2,4,1042
0,0,1,1,0,3,5,932.5
0,0,0,3,1,1,4,800.75
0,1,0,1,2,2,4,907.5
0,1,1,3,1,2,6,989.25
0,1,0,0,2,2,4,823.25
0,3,0,3,0,2,5,1190.5
0,3,0,3,2,1,3,227
0,3,0,0,1,2,4,1262.5
1,0,1,1,0,3,3,258.25
0,1,0,0,0,1,3,992.5
0,0,1,1,1,1,4,987
0,3,1,1,2,3,3,1017
0,0,0,1,2,1,4,964.75
0,1,0,0,1,2,4,1624.5
0,3,0,3,1,2,3,1708.75
1,0,0,0,1,2,3,1074
0,0,1,1,0,1,2,1069.5
0,0,1,1,0,2,2,1025.5
0,0,0,3,0,1,5,962.75
1,0,0,1,1,2,5,1040.5
0,0,1,3,1,1,3,1181
0,1,0,0,0,2,2,1261.75
0,3,1,1,0,2,5,1114
0,1,0,1,0,1,3,1320.25
0,3,0,1,0,2,4,1167
0,3,1,1,1,2,3,167.5
0,1,0,1,1,3,2,1118.75
0,0,1,3,1,3,2,1118
0,0,1,1,2,2,4,964
0,0,0,1,0,1,4,797
0,3,1,1,1,3,2,618.5
0,3,0,1,1,2,5,781.5
0,1,0,1,0,2,5,1075.75
0,1,1,1,2,1,3,726.25
1,0,1,0,0,1,3,942.5
0,1,0,3,0,1,4,664.5
0,3,1,3,2,1,3,1182
0,1,1,1,2,1,4,1113.25
0,0,0,0,1,2,3,1592.75
0,3,0,0,2,2,1,1235
0,3,1,1,2,2,4,1172
0,3,0,0,1,2,5,1058.75
0,1,1,0,1,3,4,1045.5
0,3,1,1,0,2,5,897.25
0,3,0,1,0,2,3,1111.75
0,3,0,1,2,3,2,1135.25
0,1,0,1,0,1,5,1357.25
0,3,0,3,1,2,3,994.75
0,1,0,3,1,2,4,1090.5
0,3,0,1,0,1,4,1483.5
0,0,0,1,2,3,4,1275.25
1,3,1,0,0,2,2,1145.25
0,1,1,0,2,3,3,1357.75
0,1,1,3,2,2,2,835
0,1,0,3,1,2,2,1208.5
0,0,1,3,1,2,5,945.75
0,1,1,0,1,3,3,1082.75
0,3,0,3,0,2,4,1196
0,1,1,1,1,2,5,1109
0,0,0,3,2,1,5,1257.75
0,0,0,0,2,1,4,994.25
0,3,1,1,2,2,5,1270.75
0,1,1,0,1,1,3,1053.25
0,3,0,3,1,2,3,1286.5
0,1,0,1,0,3,3,204.5
0,3,0,1,1,2,5,1484.5
0,3,0,0,2,3,3,1105
0,3,1,1,1,1,4,110.5
0,1,1,0,2,2,4,1813.25
0,3,0,3,2,1,3,168.75
1,3,1,1,1,1,3,120.75
0,0,1,0,0,2,5,1032.5
0,1,0,1,1,3,2,1190.75
0,0,0,3,2,2,3,879
0,0,1,1,1,2,2,1104.25
0,0,1,1,0,2,5,1235
0,0,1,1,1,2,4,1316
0,1,1,0,0,1,3,1174.25
0,0,1,1,0,3,5,889.5
0,3,1,1,0,2,4,844
0,1,1,1,0,1,4,266
0,1,1,1,2,4,3,749.75
0,1,0,1,1,2,2,1096.75
0,3,0,1,1,1,4,1323
0,3,1,3,1,1,3,853.5
0,1,0,0,0,3,2,158.75
0,3,1,1,2,2,3,1323.25
0,3,1,1,2,3,4,718.25
0,0,0,0,1,1,1,764.5
1,3,0,0,1,2,4,910
0,0,0,3,2,1,3,1120.5
0,3,1,1,2,2,5,949.5
0,3,0,1,1,2,4,1396.25
0,0,0,0,2,1,5,426.75
0,0,0,1,0,2,5,1088.25
0,3,0,1,2,1,2,704.75
0,3,1,3,1,3,3,1321.75
0,1,1,3,2,2,2,992
0,3,0,0,2,1,4,962.75
0,3,1,1,2,2,2,252.5
1,3,0,1,0,3,2,1327.25
0,3,0,1,0,1,5,1131.75
0,0,0,1,0,3,6,1326.5
0,3,1,1,0,1,2,892.5
0,1,0,1,2,2,5,1022
0,0,0,3,2,2,6,962.75
0,1,1,1,2,3,5,1339
0,3,1,1,1,2,2,1193.75
0,1,1,1,0,2,4,0
0,3,0,3,1,1,4,911.75
0,1,1,1,2,2,6,1349
0,3,1,1,0,3,4,1071
0,1,1,0,0,1,4,827.5
0,0,0,0,1,2,2,905
0,3,1,1,1,3,3,947.75
0,1,1,3,0,4,3,711.25
0,0,0,1,2,2,3,261.25
0,3,0,1,0,2,5,1226
0,3,0,3,1,1,5,1366.75
0,1,0,1,2,3,3,972
0,1,1,0,2,2,5,1077
0,0,0,0,2,2,4,615.5
1,1,1,1,0,2,2,1094.5
0,1,0,1,0,2,5,1296.5
0,1,0,1,2,2,4,307.25
0,0,0,0,1,2,3,974.25
0,3,1,1,2,2,2,1133.5
0,3,1,1,0,1,4,1001.75
0,1,0,3,1,3,3,1123.75
0,0,0,1,2,2,2,993.75
0,3,1,1,0,1,4,1107.5
0,0,0,3,1,2,3,1015.25
0,0,1,3,0,2,2,966.75
0,1,0,3,0,2,3,1149
0,3,0,1,0,2,3,716.5
0,0,0,1,2,1,5,298.75
0,0,0,1,1,3,2,674.5
0,1,0,3,1,1,2,974
0,3,0,3,2,1,3,689
0,3,0,0,1,1,4,190.75
0,0,1,1,0,3,5,1231.75
0,1,0,1,2,1,5,1051.5
1,0,1,3,0,1,3,1215.5
0,0,0,0,1,1,3,778
0,1,1,1,0,1,5,841.75
0,3,1,3,0,1,5,1064.5
0,0,1,0,2,1,4,174.75
0,0,1,1,2,3,2,1020.25
0,0,1,0,2,1,5,1073
0,0,0,3,2,1,4,1008.5
1,0,1,1,0,1,2,1145.25
0,0,1,0,2,1,4,765.5
0,3,0,3,2,2,3,1173
0,3,0,3,2,3,3,791.5
0,1,1,1,2,1,3,880
0,1,1,0,2,1,3,1060.75
0,0,1,0,0,2,4,211.25
0,0,1,1,1,1,4,152.75
0,1,0,0,1,2,4,845.5
0,0,0,0,0,2,3,175.25
0,3,0,0,1,1,4,829
0,0,0,1,0,3,4,1833.25
0,3,1,0,2,1,4,231.75
0,3,0,0,2,2,3,692
0,1,1,0,2,2,3,711.75
0,0,0,3,0,1,4,688.5
0,0,0,3,0,4,5,712.25
1,3,1,1,0,2,3,1047
0,1,1,3,0,3,2,1042
0,1,1,3,1,1,5,224.75
0,0,1,0,2,3,3,302.25
0,3,0,1,2,2,4,866.5
0,3,1,1,2,1,5,155.75
0,0,0,1,0,1,2,1019.75
0,0,1,3,1,2,3,905.75
0,0,0,3,1,3,3,743.75
0,0,0,1,0,2,3,821
0,3,0,1,2,2,3,1016.75
0,3,0,1,2,1,4,1732.75
0,0,1,1,0,2,3,158.5
0,1,0,0,0,3,4,254.25
0,3,1,0,2,2,3,746.75
0,3,0,3,2,1,4,116
0,3,0,0,0,3,5,363.25
0,1,0,3,0,1,3,902.25
0,3,0,1,2,2,5,917.5
0,0,1,1,0,2,5,957.5
0,1,1,1,1,2,2,710
0,0,1,1,1,3,2,1292
0,0,1,1,2,1,3,1103.25
0,3,1,1,1,3,4,190.75
0,0,1,1,2,2,4,1203
0,3,0,3,1,1,3,749.5
0,0,0,3,0,2,4,1054.75
0,0,0,3,2,2,1,1006
0,0,1,3,2,2,2,1199.5
0,1,0,1,0,1,5,730.25
0,1,0,1,1,2,3,709.5
1,1,1,0,1,1,5,1003.75
0,3,1,1,2,1,3,1023.25
0,3,0,3,1,2,4,1024.25
0,3,0,3,2,1,4,231.5
0,3,1,1,2,1,2,117.75
0,0,1,1,1,2,2,1088.75
0,1,1,1,1,1,3,741.25
0,3,1,0,1,1,2,277
0,3,1,0,1,3,3,1041
0,1,0,0,2,1,4,222.25
0,0,0,3,2,3,3,811.5
0,3,0,3,0,2,2,1263.75
0,1,0,0,0,2,4,1348
0,0,1,0,0,1,6,989.75
0,3,1,0,0,2,3,1039
0,3,1,1,0,1,4,738
0,1,0,0,0,2,4,1307.5
1,0,1,1,0,1,3,939.75
0,3,1,1,1,3,3,1200.5
0,1,1,1,1,2,1,921
0,0,0,1,2,2,4,1288.5
0,0,0,3,2,1,2,1314.5
0,3,1,1,0,1,4,333
0,0,0,0,0,2,1,1046.75
0,0,1,0,1,3,4,848
0,1,0,3,0,2,3,1048.25
0,1,1,3,1,2,4,322.25
0,0,0,1,2,1,2,1000.25
0,1,0,1,0,2,2,1022.5
0,1,1,1,1,3,3,979.25
0,0,1,1,1,2,3,1261.25
0,3,1,0,0,1,1,940.75
0,0,0,1,1,1,3,1145.25
0,3,0,1,2,2,4,617.75
0,0,0,3,0,1,2,349.5
0,3,1,3,0,2,3,106.5
0,0,1,0,2,1,3,990.5
0,1,0,1,2,3,4,986.5
0,1,0,1,2,2,4,976.5
0,3,0,1,2,3,6,893.75
0,0,0,3,0,1,5,914.25
0,0,1,1,1,2,4,1036
0,0,0,1,2,1,4,693.75
0,3,0,1,2,2,3,985.25
0,1,1,3,2,2,4,258.5
0,1,1,1,2,3,3,726
0,3,0,3,2,1,5,1277.25
0,3,1,1,1,2,4,1102.75
0,0,0,3,2,1,3,785.5
0,0,1,1,2,2,4,196
0,3,0,3,0,2,4,268.5
0,0,0,0,0,1,2,1056.5
0,3,0,1,1,2,3,741.5
0,0,0,3,0,2,3,856.75
0,1,0,1,1,2,3,770.75
0,1,0,1,1,3,3,929.25
0,1,0,1,1,1,1,943.5
0,1,1,3,2,3,2,1375.5
0,1,0,3,0,3,5,912.5
0,3,1,1,0,2,3,979
0,3,0,0,2,2,4,1350
0,0,1,1,1,2,2,1084.5
0,0,1,1,0,2,3,1589
0,1,0,3,2,3,4,852.75
0,0,0,1,2,4,3,197.75
0,0,1,1,0,4,2,1356.75
0,3,1,1,2,2,4,1238
0,1,1,3,2,3,6,198
0,1,0,1,1,2,3,1162.25
0,0,0,1,2,4,4,935.5
0,0,0,3,1,2,4,1143
0,1,0,1,2,3,2,151.5
0,3,0,3,2,1,2,826.25
0,1,1,3,1,1,3,1216.5
0,1,1,1,1,1,3,801.75
0,3,0,0,0,3,4,1190.25
0,1,0,0,0,2,3,672
0,0,0,0,2,2,4,1203.5
0,1,0,0,2,3,4,221.25
0,0,1,1,1,2,3,747.75
0,1,0,3,1,4,4,1024.5
0,1,1,3,2,2,5,1111
0,3,0,1,2,1,4,676.75
0,1,1,3,1,1,3,1127.5
0,1,1,1,1,3,4,1083
0,0,1,1,1,2,5,1223.25
0,3,1,1,0,2,5,237
0,1,1,1,0,2,3,1482
0,3,0,1,2,2,4,1307.75
0,3,1,1,0,2,1,1483.25
0,1,0,3,1,1,3,854
0,0,1,3,2,1,6,861.5
0,0,0,1,0,1,3,1115
0,3,0,1,2,2,2,1425
0,1,1,1,2,3,4,1065
0,3,1,0,0,2,2,1038
0,1,1,1,0,1,3,117.5
0,0,0,0,0,1,3,1186.25
0,1,1,0,2,3,2,1198.75
0,0,1,0,2,1,4,789.5
0,0,0,1,2,3,3,1108.25
0,1,1,3,1,2,2,1146.25
0,1,1,1,1,2,5,874.75
0,1,1,0,2,1,4,784.25
0,0,0,1,2,3,3,1270
0,3,0,0,1,3,4,1188.75
0,0,0,1,1,4,3,833.5
0,3,0,1,1,2,2,786.25
0,0,0,1,0,2,3,1209.5
0,1,1,1,0,2,3,771.25
0,3,0,0,2,2,2,676.75
0,0,0,0,0,2,4,204.75
0,3,0,1,0,2,5,680
0,1,0,3,0,2,3,1208.5
0,1,1,3,0,3,2,1005.5
0,3,0,1,1,2,4,1127
0,3,0,3,2,1,3,947.75
0,1,1,1,2,2,3,1369.25
0,0,1,3,0,2,5,893.25
0,3,1,0,2,2,4,964.75
0,0,1,1,1,2,3,150
0,3,1,3,1,3,4,1075.25
0,0,0,1,0,3,2,729
0,1,0,1,1,1,2,1353.75
0,3,1,1,2,1,4,1109.75
0,1,0,0,2,2,4,1087
1,1,1,0,0,3,2,1058.25
0,3,0,1,1,2,6,780.25
0,0,0,1,0,2,4,755.25
0,3,1,1,2,2,4,1361.5
0,0,1,3,2,1,2,1434
1,0,1,0,0,1,3,1280
0,3,1,3,1,2,5,962.75
0,1,1,1,1,2,3,996.25
0,3,1,1,1,1,3,1258.5
1,3,1,1,1,1,2,1216.25
0,3,0,1,0,1,3,1233.25
0,1,1,1,0,2,3,1144.75
0,0,1,1,1,3,3,234
1,0,1,1,1,1,5,1184.5
0,1,1,0,1,3,5,1086.75
0,1,1,1,1,1,4,1135
0,0,0,3,0,1,6,997.5
0,1,0,1,2,3,3,1044.75
0,1,1,0,2,2,4,944.25
0,1,1,1,1,1,3,1394.75
0,3,0,1,2,2,3,1101.75
0,3,1,3,1,2,4,1521
0,0,0,3,0,2,4,315.75
0,3,0,0,0,1,4,932.75
0,0,0,1,0,1,3,1024.5
0,0,0,1,1,1,3,1484.5
0,3,1,3,2,1,3,144.25
0,1,1,3,0,2,2,992
0,0,0,3,2,1,5,1239.75
0,0,0,1,0,1,2,1253.5
0,3,0,3,1,3,3,980.75
0,0,0,1,2,2,4,874.75
0,0,1,0,1,2,4,917.75
0,1,0,3,0,2,2,687.25
0,0,0,0,0,4,3,1020
1,3,1,1,0,1,3,791.75
0,1,1,1,2,2,4,699
0,3,1,1,2,1,2,1022.25
0,0,0,3,2,2,4,247
0,0,1,3,2,3,3,869
0,1,1,3,0,2,3,1181.25
0,1,0,1,0,2,4,967.25
0,0,1,0,0,1,4,984.25
0,1,0,0,0,4,5,179.25
0,1,0,1,1,3,4,881.25
1,1,1,1,0,3,3,876
0,1,0,3,0,3,3,214.5
0,1,0,0,2,2,3,1040.5
0,3,0,1,2,2,4,953.25
0,0,1,1,0,2,2,1522.25
0,1,0,1,2,3,4,1125
1,0,1,0,2,1,4,1162.25
0,1,0,1,1,3,4,182.75
0,0,1,3,2,1,4,1148
0,1,0,1,2,2,3,1214.75
0,0,1,1,1,3,2,1075.25
0,3,0,1,1,1,3,998.5
0,3,0,0,0,1,4,1234.25
0,3,0,3,0,2,6,1193.5
0,1,0,1,1,3,5,1068.75
0,0,0,1,1,1,4,189
0,1,0,3,2,2,4,1005
0,3,1,3,2,1,3,981.25
0,3,1,1,2,1,2,1110.75
0,0,1,1,2,1,4,1286.25
0,1,0,0,0,3,3,1442.75
0,3,0,1,0,3,5,1247.25
0,3,0,0,0,3,4,1158.75
0,0,1,1,2,2,4,1026.25
0,3,1,1,2,1,3,934.5
0,1,0,3,1,2,3,896
0,1,1,1,2,1,4,1190.25
0,3,1,1,2,2,3,915
0,0,0,1,0,3,2,1463.5
0,1,0,3,1,1,4,1101.75
0,1,0,1,0,3,5,1205.25
0,3,1,0,1,1,5,1151.75
0,3,1,1,1,1,3,185.25
0,0,0,3,0,2,3,778.75
0,3,1,3,2,1,5,180.25
0,1,1,3,0,3,4,150.5
0,0,1,1,0,1,2,1036
0,3,0,3,0,1,4,899.25
0,1,1,0,0,3,3,1190
0,3,1,1,1,1,5,916.75
0,3,1,0,2,2,3,1162.5
0,3,0,3,1,2,4,1099.25
1,3,1,0,0,2,4,729.75
0,0,1,0,2,2,3,647.25
0,3,0,1,1,2,5,687
0,3,1,1,2,2,5,1277.75
0,0,1,0,1,2,1,251.75
0,0,0,1,2,1,5,1122
0,1,0,1,1,2,3,1038.75
0,0,0,1,1,2,4,1319.25
0,1,0,1,2,1,4,1111.25
1,0,1,0,0,3,3,1062.25
0,0,1,1,2,1,3,993.5
0,1,1,1,0,2,4,1263
0,0,1,1,1,1,3,1470.25
0,1,0,1,0,2,2,1026.5
1,3,1,1,2,3,3,1065.25
0,0,0,3,2,3,5,701.75
0,0,0,1,0,1,3,703.5
0,1,1,1,1,3,3,930.75
0,0,1,1,0,3,3,937
0,1,0,1,0,2,6,324.75
0,0,1,1,2,1,3,1182
0,0,0,1,2,2,4,919.5
0,3,1,1,0,2,2,1257.25
0,1,1,1,0,2,4,249.75
0,0,0,3,2,3,6,983
0,0,1,1,1,2,4,969.5
0,3,0,1,1,1,2,990
0,1,0,3,2,2,4,822
0,1,1,3,2,1,3,1428.5
0,0,1,1,1,2,3,1028.25
0,1,0,1,1,3,4,1129.25
0,0,0,0,2,2,2,820
0,3,0,3,0,2,5,1161.75
0,0,1,1,1,1,4,1092.75
0,0,0,3,2,2,4,1033.25
0,1,0,1,0,3,2,1029.75
0,3,0,1,0,4,2,1421.75
0,0,0,1,0,1,4,1022
1,0,1,1,2,2,5,1214.25
0,3,0,1,2,3,3,1194.25
0,3,0,0,1,2,2,262
1,0,1,0,1,2,3,814
0,3,1,3,1,2,4,1060.25
0,3,0,1,0,1,4,313
0,3,0,1,0,2,3,1295.25
0,1,0,1,0,2,3,1081.5
0,0,0,1,1,2,1,151
0,3,1,1,2,2,2,1220.25
0,3,1,3,0,2,2,266.25
0,3,1,3,2,1,1,1265.5
0,1,0,1,1,2,3,1070
0,1,0,1,2,2,3,1152.5
0,0,1,0,0,1,2,914.75
0,0,0,1,0,2,3,310.25
0,0,1,1,1,2,4,852
0,1,1,3,1,2,4,1345
0,1,0,3,0,3,4,728.75
0,1,0,1,0,2,3,182
0,1,0,1,1,2,5,1036.25
0,3,0,1,2,2,3,887.5
0,1,0,3,1,2,3,1190.25
0,0,0,0,0,2,4,987.25
1,1,1,1,0,1,2,1049.75
0,0,1,1,2,2,4,955
0,3,0,3,1,2,3,1106.25
0,0,0,0,1,1,2,1006.5
0,3,0,1,0,2,3,769
0,0,0,1,1,2,3,949.25
0,0,1,0,1,2,6,958.75
0,1,0,3,2,2,3,345.75
0,3,0,1,0,2,3,972
0,1,0,1,1,3,3,674.5
0,3,0,3,1,1,3,1136.25
0,0,1,3,1,1,2,902
0,1,1,1,0,1,4,787.75
0,0,1,1,0,1,3,787
0,3,0,1,1,2,5,1283.75
0,3,1,1,0,2,3,344.5
0,1,1,0,0,1,4,1379.25
0,0,0,1,1,1,3,992.5
0,0,0,1,0,1,2,1065.25
0,1,1,1,0,2,4,950.5
0,1,0,3,0,1,4,1112.75
0,1,1,1,2,1,2,936
0,1,1,3,2,1,4,1064.5
0,1,0,1,2,2,5,1179.25
0,3,1,3,2,2,3,964
0,3,1,0,2,3,2,338.5
0,3,1,3,1,3,4,1293
0,0,0,3,0,3,2,1092.5
0,0,1,0,2,3,3,1055
0,0,0,1,0,2,3,1173.25
0,3,1,3,1,2,3,1002
0,1,0,3,0,4,4,398.75
0,3,0,0,1,2,4,1134.75
0,3,0,3,1,2,3,1161.75
0,3,0,1,2,2,4,1203.75
0,0,0,3,0,2,2,1308.75
0,1,1,3,2,2,4,1012.75
0,0,1,0,1,1,3,715.75
1,3,1,1,2,3,3,802.5
0,1,0,3,2,2,5,1170.25
0,3,0,1,1,2,2,1134.5
0,1,0,0,2,1,2,1182.75
1,0,1,0,1,3,3,1300.25
0,1,0,3,0,1,3,254
0,1,0,1,0,1,5,728
0,0,1,0,0,1,4,1033.25
0,1,0,0,1,2,1,1680.25
0,0,0,0,0,2,4,346
0,1,0,3,1,2,5,1072.25
0,1,0,1,1,3,2,276.25
0,3,1,0,1,2,2,1318.5
0,0,1,1,0,3,4,1366.5
0,1,0,0,0,2,5,1208.5
0,0,0,1,1,3,4,1239.5
0,1,0,1,0,1,3,760.25
0,3,0,3,0,1,4,123.5
0,3,1,1,2,3,4,931.25
0,3,1,1,0,3,3,1077.25
0,1,0,1,2,1,4,1139.5
0,0,1,1,1,3,2,764
1,3,1,1,1,1,3,297.25
0,3,0,3,0,2,4,710
0,0,0,3,2,3,3,977
0,0,0,0,2,3,3,1425.25
0,1,0,1,0,2,4,703.5
0,1,1,1,0,2,4,1106.5
0,1,1,3,2,2,4,1142
0,1,1,3,0,1,2,966.25
0,0,0,0,2,3,4,265
0,1,1,1,2,1,4,1412
0,0,0,1,0,2,3,1116.75
0,0,0,1,2,1,4,2430
0,3,0,1,0,3,4,805.75
0,0,1,1,2,1,2,1265.25
0,1,1,3,1,3,5,1215.75
0,0,1,1,2,2,4,972.75
0,1,0,3,2,1,6,1463.5
0,0,1,1,0,2,5,736.75
0,1,0,1,0,3,3,699.75
0,0,0,1,0,1,4,1016.5
0,1,0,1,0,2,3,1757.5
0,3,1,1,1,1,4,815.75
0,3,1,1,2,1,3,813.25
0,3,1,1,0,2,4,1035.25
0,1,0,1,0,3,3,926.25
0,0,1,0,1,1,6,1149
0,3,0,1,0,2,4,1051.25
0,1,1,0,2,1,2,874
0,0,1,1,1,2,3,1243.75
0,1,1,1,2,1,4,973
0,0,0,1,1,2,5,1125.75
1,0,1,1,0,2,4,1203
0,1,0,0,1,3,2,682.5
0,1,0,0,0,1,3,1009.25
0,3,0,1,2,1,4,813.5
0,0,0,1,1,2,6,1141.5
0,0,1,1,2,1,5,800.25
0,0,0,3,0,2,3,1066.25
0,0,0,1,1,1,3,1419.75
0,0,1,0,0,2,4,920.5
0,0,1,3,1,2,2,1020
0,3,1,1,2,2,2,756.25
0,1,0,1,1,2,4,1012.5
0,3,1,3,2,2,3,1165.5
0,1,0,3,2,2,3,225
0,0,0,3,0,2,4,1219.75
1,0,1,0,0,4,4,806.5
0,3,0,1,1,2,3,1066.75
0,1,1,1,1,2,4,977
0,1,1,1,2,2,4,1210.5
0,0,0,3,1,3,4,795
0,0,1,3,0,1,5,1043.75
0,3,1,1,2,2,4,1109
0,3,0,1,1,1,2,877.75
0,3,0,1,1,2,6,365.25
0,1,0,1,2,1,3,1315
0,1,0,1,1,3,5,1139.75
0,3,0,1,0,2,3,726.25
0,1,0,1,2,2,3,1014
0,1,0,0,0,3,3,228.5
0,3,0,0,1,3,2,728
0,1,1,1,1,3,4,1199.75
0,1,0,1,0,3,4,1675.25
0,0,0,1,2,1,5,999
0,1,0,3,0,2,2,301.25
0,3,1,1,0,2,3,1068
0,3,1,1,1,1,4,957
0,3,0,0,2,2,4,1017.5
0,0,1,0,1,3,3,998
0,3,0,0,0,1,1,1200.25
0,0,0,3,2,2,2,620.25
0,1,1,1,1,1,3,653
0,3,1,0,1,2,5,1320.25
0,1,1,1,1,3,1,1157.5
0,1,0,1,1,1,4,274.5
0,3,1,1,0,1,3,692.5
0,3,1,1,1,1,2,393.5
0,0,0,1,1,2,3,429.5
0,1,0,1,0,3,5,1232.5
0,0,1,0,1,3,3,1120.75
0,0,0,3,2,2,2,1128.75
0,0,1,1,0,3,3,1721.5
0,1,1,3,1,3,3,877.5
0,3,1,3,0,2,4,1095.75
0,3,0,1,0,2,3,865.75
0,0,0,1,2,1,5,1373.25
0,1,1,1,2,2,4,1333.25
0,0,0,1,0,2,2,1514
0,1,1,3,1,2,4,958
0,3,1,0,1,2,2,1252.75
1,1,1,1,0,1,4,1044.5
0,3,1,1,1,2,4,1199
0,3,1,0,1,2,4,1386.25
0,1,0,0,1,2,3,988.25
0,1,0,1,0,1,5,1030
0,1,1,3,0,3,4,1041.75
0,1,1,1,1,2,4,772.5
0,3,0,0,0,1,5,412
0,1,1,1,1,2,4,205.5
0,3,0,0,2,1,4,1006.75
0,3,1,3,2,2,3,1022.5
0,3,0,0,2,2,4,1002
0,3,0,3,1,2,4,1018
0,3,0,3,0,1,4,184.5
0,0,1,1,2,2,1,912
0,0,1,3,1,2,2,280.25
0,0,1,1,2,2,3,1255.75
0,3,0,1,1,1,2,980.25
0,3,0,1,0,3,2,1185.75
0,0,0,1,1,1,3,1046.75
0,0,0,0,2,1,5,855.75
0,0,1,1,2,3,4,1848.75
0,3,0,1,2,1,2,2609.5
0,0,0,1,2,1,2,1321.25
0,3,1,3,1,1,3,1375.25
0,1,0,3,0,2,4,1183
0,1,1,1,2,1,3,577.75
0,0,1,3,2,1,4,324.75
0,3,0,3,1,1,4,1124.25
0,3,0,3,1,1,3,988.5
0,3,1,0,1,2,4,843
0,0,1,0,1,1,3,771.5
1,3,1,0,0,3,5,326.75
0,1,0,1,2,3,4,1310.25
0,0,0,1,2,2,4,256
0,3,0,1,2,2,5,1370
0,1,1,1,2,2,2,947
0,0,0,1,1,1,3,1244.25
0,3,0,1,1,1,5,1096.5
0,3,0,1,0,1,4,235
0,3,0,1,2,3,5,1055.25
0,0,1,1,1,1,4,864.5
0,0,1,1,1,1,4,918.75
0,0,1,1,0,3,4,1145.75
0,1,1,1,0,2,2,798.25
0,3,0,1,0,1,3,710
0,3,0,0,0,2,4,1164
0,3,0,0,1,1,4,1449.5
0,3,0,0,0,2,4,936.75
0,1,0,1,0,2,3,1397.75
0,3,1,3,2,1,3,738.75
0,0,0,1,1,3,6,1172
0,3,1,0,2,4,4,1118.75
0,3,1,1,1,2,2,1364.75
0,3,1,3,1,2,3,1035
0,3,1,1,1,1,4,960.5
0,3,1,1,2,2,5,792
0,1,1,0,1,3,4,855
0,3,1,3,1,1,5,303.25
0,1,1,3,0,1,4,1269.25
0,3,1,1,2,1,3,1071.25
0,0,0,1,0,3,4,1218.5
0,3,0,0,2,3,2,1003.25
0,0,0,0,2,1,3,1183.5
0,1,0,1,2,2,5,1020
0,1,1,0,1,2,3,798.25
0,1,1,3,0,1,4,1077.75
0,1,1,0,1,2,5,1236
0,1,1,1,0,2,4,942
0,3,0,1,0,1,6,1391.5
0,1,0,0,1,1,1,948.5
0,3,1,0,2,2,2,1152.25
0,1,1,1,1,4,4,1211.75
0,0,1,1,1,3,4,929
0,1,1,3,1,2,6,166.25
0,0,0,3,0,3,2,267.25
0,3,1,1,2,3,2,1057
0,0,1,0,0,2,3,1053.5
0,1,1,1,0,3,3,924.5
0,3,0,1,0,2,3,1382.75
0,1,1,0,1,2,4,699.75
0,1,1,0,0,3,4,264.75
0,0,0,3,2,2,3,1155
0,3,1,0,1,2,4,938.5
0,3,0,3,2,1,4,994.5
0,0,1,1,2,2,5,311.5
0,3,0,3,0,1,2,1140.75
0,1,0,1,2,3,4,953.5
0,3,0,3,0,2,4,1316.5
1,0,0,1,0,1,4,1041.75
0,1,0,1,1,2,3,1064.25
0,3,1,3,2,1,4,1116.25
0,3,0,3,0,1,3,890
0,3,1,3,0,4,4,142.5
0,1,1,1,0,2,4,212.75
0,3,0,0,1,1,4,888.25
0,1,1,0,1,4,2,157
0,3,1,1,0,3,4,301.25
0,1,0,0,1,2,4,1018.25
0,0,1,3,0,2,5,865.75
0,0,1,1,0,3,3,964.5
0,1,0,3,1,2,3,1833.25
0,0,0,3,0,2,4,253.25
0,1,0,1,0,1,3,885.25
0,3,0,1,2,2,4,1166.75
0,0,0,3,1,2,4,270.25
0,3,0,0,1,2,5,826
0,0,0,0,0,2,3,728.5
0,1,1,3,0,2,2,916
0,1,1,0,2,3,4,268.5
0,1,0,0,0,1,2,959.5
0,3,0,3,1,1,3,389.5
0,0,0,3,1,2,3,903
0,3,0,1,1,2,5,1406.75
0,3,0,1,2,1,3,741
1,3,1,1,0,1,2,159.5
0,1,0,1,2,1,5,379
0,0,0,1,2,2,2,1094.5
0,1,1,3,2,1,2,1193.25
0,3,0,1,2,2,3,1182.75
0,3,0,1,0,2,2,1033.25
0,3,1,0,1,2,3,767.75
0,0,1,1,0,1,5,1041.75
0,3,1,3,0,2,5,1077
1,0,1,1,0,1,5,905.75
0,0,0,3,2,2,2,1687
0,0,0,1,2,1,4,985.5
0,3,1,1,2,1,4,1087.25
0,3,0,1,0,3,3,1046
0,3,1,1,1,2,5,1519.75
0,1,0,1,1,2,3,1333.25
0,3,0,0,1,3,3,1107.25
0,1,1,1,1,3,2,957
