Customer Number,Income Level,Credit Rating,Credit Cards Held,Household Size,Average Balance
9663,Medium,Low,2,3,300.25
9664,High,Low,3,2,929.5
9665,High,Low,2,4,960.25
9666,Low,High,2,2,953.5
9667,Medium,Medium,2,5,1063
9668,High,Medium,2,5,1107.75
9669,Low,Low,1,3,1097.75
9670,Medium,Medium,2,2,972.25
9671,Low,Medium,4,3,950.75
9672,High,Medium,2,4,826.5
9673,Medium,Medium,4,3,1330.75
9674,Medium,Medium,1,6,369.75
9675,Low,Medium,1,4,1007.5
9676,High,High,3,4,394.25
9677,Low,High,3,5,1224.75
9678,Medium,Medium,1,2,854
9679,Medium,Medium,2,3,973.25
9680,Low,Low,2,6,867.5
9681,Low,Medium,1,3,1200
9682,Low,High,2,4,1621.5
9683,Medium,Low,3,3,1100.25
9684,Low,Medium,4,3,1329.25
9685,Low,Medium,1,5,292
9686,Medium,Low,2,6,800.5
9687,Medium,High,3,4,297.5
9688,Medium,High,2,2,957.75
9689,Medium,High,1,4,902.5
9690,Medium,Low,2,4,1191
9691,Low,High,1,2,1755.25
9692,Medium,High,1,3,1185.5
9693,Medium,Low,1,4,1094
9694,Medium,Low,3,4,1239.25
9695,High,Low,1,4,1682
9696,Medium,High,4,3,829.75
9697,High,Low,2,4,371.5
9698,Low,Medium,2,4,314.75
9699,Medium,Low,1,4,1129.5
9700,Low,Medium,2,2,1053.5
9701,Medium,Low,1,2,1729.5
9702,Medium,Medium,2,2,873
9703,High,High,1,2,936.75
9704,Medium,Medium,2,2,1018.75
9705,Medium,High,3,4,1229
9706,Low,High,1,4,913.5
9707,Low,Low,1,5,1206
9708,High,Medium,3,5,1188.5
9709,Low,High,2,5,1016
9710,Medium,Low,1,4,1161.25
9711,Medium,Medium,3,3,1813.5
9712,High,Medium,1,2,1148.5
9713,High,Low,2,2,961
9714,High,Medium,3,3,1252.5
9715,Medium,Low,2,4,355.75
9716,High,Low,2,3,1241
9717,Medium,High,4,2,249.75
9718,Medium,High,2,3,1232.5
9719,Low,Medium,3,1,346.25
9720,High,High,3,5,1202.5
9721,Low,Medium,2,3,652.5
9722,High,High,1,3,759.75
9723,High,Medium,1,6,1069
9724,Medium,Medium,3,3,1370
9725,High,High,2,5,1262.75
9726,High,Medium,2,4,1052.5
9727,High,High,1,3,1176.25
9728,High,Medium,4,3,1050.5
9729,Medium,Medium,2,3,1019.25
9730,Low,High,1,5,167.75
9731,Low,Medium,2,4,1114.25
9732,Medium,Low,2,3,1073
9733,Medium,Medium,2,4,1234.75
9734,Medium,Low,3,4,1186.5
9735,High,Low,3,3,931
9736,Low,Low,2,4,296.25
9737,Low,Medium,2,3,817.5
9738,High,High,2,3,1015.25
9739,High,High,1,5,1029
9740,High,Medium,2,5,1166.25
9741,Low,High,3,3,1145.25
9742,Medium,Low,3,5,964.25
9743,Medium,Low,2,3,1353.25
9744,Medium,Medium,1,2,732.75
9745,High,High,1,5,613.75
9746,High,Medium,2,3,1111.75
9747,Medium,Low,1,4,665.5
9748,High,Medium,1,2,288.25
9749,Low,Medium,1,4,816.5
9750,Medium,Medium,2,3,898.25
9751,Medium,High,2,4,1402.5
9752,High,High,1,3,1139.5
9753,Low,High,1,5,1199.25
9754,High,Low,1,3,1006
9755,Medium,Low,1,3,1226
9756,Medium,High,2,3,672.25
9757,High,Medium,3,4,1677.5
9758,Medium,Medium,1,2,268.25
9759,Medium,Medium,4,4,874.75
9760,Medium,Medium,3,5,290.5
9761,Low,Medium,1,2,338
9762,Medium,High,2,4,262.25
9763,High,Medium,1,5,177
9764,Medium,Medium,1,2,988.5
9765,Medium,Medium,2,5,284.25
9766,Low,High,2,5,318.75
9767,High,High,2,5,762.75
9768,Medium,Low,2,3,822.5
9769,Low,High,2,2,1235.5
9770,High,Medium,1,3,1077.5
9771,Medium,High,3,2,285
9772,Medium,Low,1,3,925.25
9773,Medium,High,1,1,920.5
9774,Medium,High,1,6,1065
9775,High,Medium,1,3,1095
9776,High,Low,1,3,290
9777,Medium,Medium,3,5,837.5
9778,Medium,High,1,3,826.25
9779,Medium,Low,2,3,1203.75
9780,Medium,High,3,5,984.25
9781,Medium,Low,3,3,1097
9782,Medium,Medium,1,3,1811
9783,Low,Medium,1,5,1047
9784,Medium,Low,1,2,633.5
9785,Low,High,2,4,1257.5
9786,Medium,Low,3,5,259.5
9787,Low,Medium,2,4,304.5
9788,High,Medium,1,4,277.75
9789,Low,High,1,5,1039.75
9790,Medium,Low,3,3,619.25
9791,Low,Low,2,3,1173.25
9792,Low,Medium,2,4,954
9793,Medium,High,3,3,950.5
9794,Low,Medium,2,3,780.75
9795,High,High,1,4,722.25
9796,High,Low,1,2,1114.25
9797,Medium,High,3,4,904
9798,Low,Low,1,5,966.5
9799,Medium,Low,1,4,1726.25
9800,Low,High,3,3,1134
9801,Medium,High,1,5,162.75
9802,Medium,Medium,1,3,923
9803,Low,High,1,4,822.25
9804,High,Medium,3,3,1008
9805,Medium,Medium,2,3,1297
9806,Low,Medium,2,3,973.5
9807,Medium,Medium,1,3,284
9808,High,Low,2,3,226
9809,High,High,2,3,950.25
9810,Medium,Medium,1,4,1327.25
9811,Medium,High,3,3,1014
9812,High,Medium,2,3,1063
9813,Medium,High,2,2,131.25
9814,High,High,2,3,1747.5
9815,Medium,High,2,3,757.5
9816,High,Medium,1,3,269
9817,Low,Medium,2,4,1220.25
9818,High,High,3,5,357.25
9819,Low,Low,2,2,1029.5
9820,Medium,High,2,4,723.5
9821,Medium,Low,2,2,1176.25
9822,High,High,1,4,213.25
9823,Medium,Medium,2,4,1091.25
9824,High,Low,2,3,1229
9825,Low,High,1,3,217.75
9826,Medium,Low,1,4,184.25
9827,High,High,1,5,1029.5
9828,High,Low,1,2,896.75
9829,High,Low,2,2,934.5
9830,High,Medium,2,1,242.5
9831,Medium,Medium,2,3,1010
9832,Medium,High,1,5,1201.5
9833,Medium,Medium,2,5,1003.5
9834,High,Low,3,5,1143.25
9835,Low,Medium,3,2,989.25
9836,Low,Low,3,2,1144
9837,High,High,2,3,969.25
9838,Medium,Medium,1,5,269.5
9839,High,High,3,4,869.25
9840,High,High,1,2,990
9841,Medium,Low,1,4,158.75
9842,Medium,Medium,1,3,906
9843,Medium,Low,2,3,755
9844,Medium,High,2,4,1134
9845,Medium,Low,3,2,1247.25
9846,High,Low,1,5,1212.75
9847,Medium,Low,2,3,1066.75
9848,Medium,Medium,3,4,848
9849,High,Medium,3,4,306.25
9850,Medium,High,1,2,1118.5
9851,Low,High,2,5,1095.75
9852,Low,Medium,2,3,716.75
9853,High,High,1,4,1008
9854,High,Medium,1,3,1037
9855,Medium,Medium,3,5,793.75
9856,High,High,1,5,812.25
9857,High,Low,2,3,1026.75
9858,Low,Low,3,4,1220.25
9859,Medium,Low,2,5,1057.25
9860,Low,High,1,4,236.75
9861,Medium,Medium,2,4,795
9862,High,High,2,5,1172.25
9863,Medium,Medium,3,1,856
9864,Low,High,2,3,906.25
9865,High,Low,3,3,1047.5
9866,Medium,Medium,3,2,1524.5
9867,Medium,High,2,5,817
9868,Medium,Low,2,5,1401
9869,High,Low,3,4,812.25
9870,Medium,Medium,1,4,1264.75
9871,Medium,Low,2,3,1108.25
9872,Low,High,2,3,1292.5
9873,High,Low,2,3,1003.75
9874,High,High,3,4,1306.25
9875,High,Low,1,5,1031
9876,Low,High,1,3,1312.25
9877,Medium,Low,2,1,1095.25
9878,Medium,Low,1,5,1737.75
9879,Medium,High,2,3,802
9880,Low,High,1,4,920.75
9881,Medium,Low,1,4,1029.5
9882,High,Medium,1,5,927.25
9883,Low,Medium,2,3,297.25
9884,Medium,High,1,2,1199
9885,Low,High,1,5,972
9886,Low,Medium,2,5,1007
9887,Medium,Low,1,2,1244.75
9888,Medium,Low,1,4,251.5
9889,Low,Low,2,4,129.75
9890,Low,High,2,2,644.5
9891,High,Medium,3,5,628.25
9892,Low,High,2,5,1015.75
9893,Medium,Medium,3,3,967
9894,Medium,Low,2,4,952
9895,Medium,Medium,1,4,1379
9896,Medium,Low,4,3,273.75
9897,Medium,High,1,3,976
9898,High,Low,2,3,1010.25
9899,Medium,High,2,3,952.75
9900,High,High,4,4,996.75
9901,Medium,High,2,5,924
9902,Medium,Medium,2,3,962
9903,Medium,Low,2,4,613.5
9904,Low,High,1,3,921.25
9905,Medium,Low,2,2,1217.75
9906,Medium,Low,2,2,1236
9907,Low,High,2,3,979
9908,Low,Low,2,1,1095.5
9909,Low,Low,1,3,889.25
9910,Low,Low,1,5,1251.5
9911,Medium,High,3,3,1131
9912,Medium,High,2,2,1318
9913,Medium,Medium,1,4,1073
9914,Low,Medium,1,3,839
9915,High,High,2,4,852
9916,Medium,High,2,4,1164.5
9917,Low,High,2,4,960.25
9918,Medium,Medium,3,6,1350.5
9919,High,High,2,2,915.75
9920,Medium,Low,1,3,298.5
9921,High,Low,1,5,1119.25
9922,Medium,Low,1,2,804
9923,High,Medium,2,5,1172
9924,Medium,Medium,2,2,767.25
9925,Medium,Low,2,4,1228.25
9926,Medium,Medium,1,4,1023.5
9927,Low,High,2,3,1234.5
9928,Medium,High,1,3,374.75
9929,Low,Medium,2,5,804.75
9930,Medium,High,1,4,968.75
9931,High,High,2,4,1042
9932,Medium,Low,3,5,932.5
9933,High,Medium,1,4,800.75
9934,Medium,High,2,4,907.5
9935,High,Medium,2,6,989.25
9936,Low,High,2,4,823.25
9937,High,Low,2,5,1190.5
9938,High,High,1,3,227
9939,Low,Medium,2,4,1262.5
9940,Medium,Low,3,3,258.25
9941,Low,Low,1,3,992.5
9942,Medium,Medium,1,4,987
9943,Medium,High,3,3,1017
9944,Medium,High,1,4,964.75
9945,Low,Medium,2,4,1624.5
9946,High,Medium,2,3,1708.75
9947,Low,Medium,2,3,1074
9948,Medium,Low,1,2,1069.5
9949,Medium,Low,2,2,1025.5
9950,High,Low,1,5,962.75
9951,Medium,Medium,2,5,1040.5
9952,High,Medium,1,3,1181
9953,Low,Low,2,2,1261.75
9954,Medium,Low,2,5,1114
9955,Medium,Low,1,3,1320.25
9956,Medium,Low,2,4,1167
9957,Medium,Medium,2,3,167.5
9958,Medium,Medium,3,2,1118.75
9959,High,Medium,3,2,1118
9960,Medium,High,2,4,964
9961,Medium,Low,1,4,797
9962,Medium,Medium,3,2,618.5
9963,Medium,Medium,2,5,781.5
9964,Medium,Low,2,5,1075.75
9965,Medium,High,1,3,726.25
9966,Low,Low,1,3,942.5
9967,High,Low,1,4,664.5
9968,High,High,1,3,1182
9969,Medium,High,1,4,1113.25
9970,Low,Medium,2,3,1592.75
9971,Low,High,2,1,1235
9972,Medium,High,2,4,1172
9973,Low,Medium,2,5,1058.75
9974,Low,Medium,3,4,1045.5
9975,Medium,Low,2,5,897.25
9976,Medium,Low,2,3,1111.75
9977,Medium,High,3,2,1135.25
9978,Medium,Low,1,5,1357.25
9979,High,Medium,2,3,994.75
9980,High,Medium,2,4,1090.5
9981,Medium,Low,1,4,1483.5
9982,Medium,High,3,4,1275.25
9983,Low,Low,2,2,1145.25
9984,Low,High,3,3,1357.75
9985,High,High,2,2,835
9986,High,Medium,2,2,1208.5
9987,High,Medium,2,5,945.75
9988,Low,Medium,3,3,1082.75
9989,High,Low,2,4,1196
9990,Medium,Medium,2,5,1109
9991,High,High,1,5,1257.75
9992,Low,High,1,4,994.25
9993,Medium,High,2,5,1270.75
9994,Low,Medium,1,3,1053.25
9995,High,Medium,2,3,1286.5
9996,Medium,Low,3,3,204.5
9997,Medium,Medium,2,5,1484.5
9998,Low,High,3,3,1105
9999,Medium,Medium,1,4,110.5
10000,Low,High,2,4,1813.25
10001,High,High,1,3,168.75
10002,Medium,Medium,1,3,120.75
10003,Low,Low,2,5,1032.5
10004,Medium,Medium,3,2,1190.75
10005,High,High,2,3,879
10006,Medium,Medium,2,2,1104.25
10007,Medium,Low,2,5,1235
10008,Medium,Medium,2,4,1316
10009,Low,Low,1,3,1174.25
10010,Medium,Low,3,5,889.5
10011,Medium,Low,2,4,844
10012,Medium,Low,1,4,266
10013,Medium,High,4,3,749.75
10014,Medium,Medium,2,2,1096.75
10015,Medium,Medium,1,4,1323
10016,High,Medium,1,3,853.5
10017,Low,Low,3,2,158.75
10018,Medium,High,2,3,1323.25
10019,Medium,High,3,4,718.25
10020,Low,Medium,1,1,764.5
10021,Low,Medium,2,4,910
10022,High,High,1,3,1120.5
10023,Medium,High,2,5,949.5
10024,Medium,Medium,2,4,1396.25
10025,Low,High,1,5,426.75
10026,Medium,Low,2,5,1088.25
10027,Medium,High,1,2,704.75
10028,High,Medium,3,3,1321.75
10029,High,High,2,2,992
10030,Low,High,1,4,962.75
10031,Medium,High,2,2,252.5
10032,Medium,Low,3,2,1327.25
10033,Medium,Low,1,5,1131.75
10034,Medium,Low,3,6,1326.5
10035,Medium,Low,1,2,892.5
10036,Medium,High,2,5,1022
10037,High,High,2,6,962.75
10038,Medium,High,3,5,1339
10039,Medium,Medium,2,2,1193.75
10040,Medium,Low,2,4,0
10041,High,Medium,1,4,911.75
10042,Medium,High,2,6,1349
10043,Medium,Low,3,4,1071
10044,Low,Low,1,4,827.5
10045,Low,Medium,2,2,905
10046,Medium,Medium,3,3,947.75
10047,High,Low,4,3,711.25
10048,Medium,High,2,3,261.25
10049,Medium,Low,2,5,1226
10050,High,Medium,1,5,1366.75
10051,Medium,High,3,3,972
10052,Low,High,2,5,1077
10053,Low,High,2,4,615.5
10054,Medium,Low,2,2,1094.5
10055,Medium,Low,2,5,1296.5
10056,Medium,High,2,4,307.25
10057,Low,Medium,2,3,974.25
10058,Medium,High,2,2,1133.5
10059,Medium,Low,1,4,1001.75
10060,High,Medium,3,3,1123.75
10061,Medium,High,2,2,993.75
10062,Medium,Low,1,4,1107.5
10063,High,Medium,2,3,1015.25
10064,High,Low,2,2,966.75
10065,High,Low,2,3,1149
10066,Medium,Low,2,3,716.5
10067,Medium,High,1,5,298.75
10068,Medium,Medium,3,2,674.5
10069,High,Medium,1,2,974
10070,High,High,1,3,689
10071,Low,Medium,1,4,190.75
10072,Medium,Low,3,5,1231.75
10073,Medium,High,1,5,1051.5
10074,High,Low,1,3,1215.5
10075,Low,Medium,1,3,778
10076,Medium,Low,1,5,841.75
10077,High,Low,1,5,1064.5
10078,Low,High,1,4,174.75
10079,Medium,High,3,2,1020.25
10080,Low,High,1,5,1073
10081,High,High,1,4,1008.5
10082,Medium,Low,1,2,1145.25
10083,Low,High,1,4,765.5
10084,High,High,2,3,1173
10085,High,High,3,3,791.5
10086,Medium,High,1,3,880
10087,Low,High,1,3,1060.75
10088,Low,Low,2,4,211.25
10089,Medium,Medium,1,4,152.75
10090,Low,Medium,2,4,845.5
10091,Low,Low,2,3,175.25
10092,Low,Medium,1,4,829
10093,Medium,Low,3,4,1833.25
10094,Low,High,1,4,231.75
10095,Low,High,2,3,692
10096,Low,High,2,3,711.75
10097,High,Low,1,4,688.5
10098,High,Low,4,5,712.25
10099,Medium,Low,2,3,1047
10100,High,Low,3,2,1042
10101,High,Medium,1,5,224.75
10102,Low,High,3,3,302.25
10103,Medium,High,2,4,866.5
10104,Medium,High,1,5,155.75
10105,Medium,Low,1,2,1019.75
10106,High,Medium,2,3,905.75
10107,High,Medium,3,3,743.75
10108,Medium,Low,2,3,821
10109,Medium,High,2,3,1016.75
10110,Medium,High,1,4,1732.75
10111,Medium,Low,2,3,158.5
10112,Low,Low,3,4,254.25
10113,Low,High,2,3,746.75
10114,High,High,1,4,116
10115,Low,Low,3,5,363.25
10116,High,Low,1,3,902.25
10117,Medium,High,2,5,917.5
10118,Medium,Low,2,5,957.5
10119,Medium,Medium,2,2,710
10120,Medium,Medium,3,2,1292
10121,Medium,High,1,3,1103.25
10122,Medium,Medium,3,4,190.75
10123,Medium,High,2,4,1203
10124,High,Medium,1,3,749.5
10125,High,Low,2,4,1054.75
10126,High,High,2,1,1006
10127,High,High,2,2,1199.5
10128,Medium,Low,1,5,730.25
10129,Medium,Medium,2,3,709.5
10130,Low,Medium,1,5,1003.75
10131,Medium,High,1,3,1023.25
10132,High,Medium,2,4,1024.25
10133,High,High,1,4,231.5
10134,Medium,High,1,2,117.75
10135,Medium,Medium,2,2,1088.75
10136,Medium,Medium,1,3,741.25
10137,Low,Medium,1,2,277
10138,Low,Medium,3,3,1041
10139,Low,High,1,4,222.25
10140,High,High,3,3,811.5
10141,High,Low,2,2,1263.75
10142,Low,Low,2,4,1348
10143,Low,Low,1,6,989.75
10144,Low,Low,2,3,1039
10145,Medium,Low,1,4,738
10146,Low,Low,2,4,1307.5
10147,Medium,Low,1,3,939.75
10148,Medium,Medium,3,3,1200.5
10149,Medium,Medium,2,1,921
10150,Medium,High,2,4,1288.5
10151,High,High,1,2,1314.5
10152,Medium,Low,1,4,333
10153,Low,Low,2,1,1046.75
10154,Low,Medium,3,4,848
10155,High,Low,2,3,1048.25
10156,High,Medium,2,4,322.25
10157,Medium,High,1,2,1000.25
10158,Medium,Low,2,2,1022.5
10159,Medium,Medium,3,3,979.25
10160,Medium,Medium,2,3,1261.25
10161,Low,Low,1,1,940.75
10162,Medium,Medium,1,3,1145.25
10163,Medium,High,2,4,617.75
10164,High,Low,1,2,349.5
10165,High,Low,2,3,106.5
10166,Low,High,1,3,990.5
10167,Medium,High,3,4,986.5
10168,Medium,High,2,4,976.5
10169,Medium,High,3,6,893.75
10170,High,Low,1,5,914.25
10171,Medium,Medium,2,4,1036
10172,Medium,High,1,4,693.75
10173,Medium,High,2,3,985.25
10174,High,High,2,4,258.5
10175,Medium,High,3,3,726
10176,High,High,1,5,1277.25
10177,Medium,Medium,2,4,1102.75
10178,High,High,1,3,785.5
10179,Medium,High,2,4,196
10180,High,Low,2,4,268.5
10181,Low,Low,1,2,1056.5
10182,Medium,Medium,2,3,741.5
10183,High,Low,2,3,856.75
10184,Medium,Medium,2,3,770.75
10185,Medium,Medium,3,3,929.25
10186,Medium,Medium,1,1,943.5
10187,High,High,3,2,1375.5
10188,High,Low,3,5,912.5
10189,Medium,Low,2,3,979
10190,Low,High,2,4,1350
10191,Medium,Medium,2,2,1084.5
10192,Medium,Low,2,3,1589
10193,High,High,3,4,852.75
10194,Medium,High,4,3,197.75
10195,Medium,Low,4,2,1356.75
10196,Medium,High,2,4,1238
10197,High,High,3,6,198
10198,Medium,Medium,2,3,1162.25
10199,Medium,High,4,4,935.5
10200,High,Medium,2,4,1143
10201,Medium,High,3,2,151.5
10202,High,High,1,2,826.25
10203,High,Medium,1,3,1216.5
10204,Medium,Medium,1,3,801.75
10205,Low,Low,3,4,1190.25
10206,Low,Low,2,3,672
10207,Low,High,2,4,1203.5
10208,Low,High,3,4,221.25
10209,Medium,Medium,2,3,747.75
10210,High,Medium,4,4,1024.5
10211,High,High,2,5,1111
10212,Medium,High,1,4,676.75
10213,High,Medium,1,3,1127.5
10214,Medium,Medium,3,4,1083
10215,Medium,Medium,2,5,1223.25
10216,Medium,Low,2,5,237
10217,Medium,Low,2,3,1482
10218,Medium,High,2,4,1307.75
10219,Medium,Low,2,1,1483.25
10220,High,Medium,1,3,854
10221,High,High,1,6,861.5
10222,Medium,Low,1,3,1115
10223,Medium,High,2,2,1425
10224,Medium,High,3,4,1065
10225,Low,Low,2,2,1038
10226,Medium,Low,1,3,117.5
10227,Low,Low,1,3,1186.25
10228,Low,High,3,2,1198.75
10229,Low,High,1,4,789.5
10230,Medium,High,3,3,1108.25
10231,High,Medium,2,2,1146.25
10232,Medium,Medium,2,5,874.75
10233,Low,High,1,4,784.25
10234,Medium,High,3,3,1270
10235,Low,Medium,3,4,1188.75
10236,Medium,Medium,4,3,833.5
10237,Medium,Medium,2,2,786.25
10238,Medium,Low,2,3,1209.5
10239,Medium,Low,2,3,771.25
10240,Low,High,2,2,676.75
10241,Low,Low,2,4,204.75
10242,Medium,Low,2,5,680
10243,High,Low,2,3,1208.5
10244,High,Low,3,2,1005.5
10245,Medium,Medium,2,4,1127
10246,High,High,1,3,947.75
10247,Medium,High,2,3,1369.25
10248,High,Low,2,5,893.25
10249,Low,High,2,4,964.75
10250,Medium,Medium,2,3,150
10251,High,Medium,3,4,1075.25
10252,Medium,Low,3,2,729
10253,Medium,Medium,1,2,1353.75
10254,Medium,High,1,4,1109.75
10255,Low,High,2,4,1087
10256,Low,Low,3,2,1058.25
10257,Medium,Medium,2,6,780.25
10258,Medium,Low,2,4,755.25
10259,Medium,High,2,4,1361.5
10260,High,High,1,2,1434
10261,Low,Low,1,3,1280
10262,High,Medium,2,5,962.75
10263,Medium,Medium,2,3,996.25
10264,Medium,Medium,1,3,1258.5
10265,Medium,Medium,1,2,1216.25
10266,Medium,Low,1,3,1233.25
10267,Medium,Low,2,3,1144.75
10268,Medium,Medium,3,3,234
10269,Medium,Medium,1,5,1184.5
10270,Low,Medium,3,5,1086.75
10271,Medium,Medium,1,4,1135
10272,High,Low,1,6,997.5
10273,Medium,High,3,3,1044.75
10274,Low,High,2,4,944.25
10275,Medium,Medium,1,3,1394.75
10276,Medium,High,2,3,1101.75
10277,High,Medium,2,4,1521
10278,High,Low,2,4,315.75
10279,Low,Low,1,4,932.75
10280,Medium,Low,1,3,1024.5
10281,Medium,Medium,1,3,1484.5
10282,High,High,1,3,144.25
10283,High,Low,2,2,992
10284,High,High,1,5,1239.75
10285,Medium,Low,1,2,1253.5
10286,High,Medium,3,3,980.75
10287,Medium,High,2,4,874.75
10288,Low,Medium,2,4,917.75
10289,High,Low,2,2,687.25
10290,Low,Low,4,3,1020
10291,Medium,Low,1,3,791.75
10292,Medium,High,2,4,699
10293,Medium,High,1,2,1022.25
10294,High,High,2,4,247
10295,High,High,3,3,869
10296,High,Low,2,3,1181.25
10297,Medium,Low,2,4,967.25
10298,Low,Low,1,4,984.25
10299,Low,Low,4,5,179.25
10300,Medium,Medium,3,4,881.25
10301,Medium,Low,3,3,876
10302,High,Low,3,3,214.5
10303,Low,High,2,3,1040.5
10304,Medium,High,2,4,953.25
10305,Medium,Low,2,2,1522.25
10306,Medium,High,3,4,1125
10307,Low,High,1,4,1162.25
10308,Medium,Medium,3,4,182.75
10309,High,High,1,4,1148
10310,Medium,High,2,3,1214.75
10311,Medium,Medium,3,2,1075.25
10312,Medium,Medium,1,3,998.5
10313,Low,Low,1,4,1234.25
10314,High,Low,2,6,1193.5
10315,Medium,Medium,3,5,1068.75
10316,Medium,Medium,1,4,189
10317,High,High,2,4,1005
10318,High,High,1,3,981.25
10319,Medium,High,1,2,1110.75
10320,Medium,High,1,4,1286.25
10321,Low,Low,3,3,1442.75
10322,Medium,Low,3,5,1247.25
10323,Low,Low,3,4,1158.75
10324,Medium,High,2,4,1026.25
10325,Medium,High,1,3,934.5
10326,High,Medium,2,3,896
10327,Medium,High,1,4,1190.25
10328,Medium,High,2,3,915
10329,Medium,Low,3,2,1463.5
10330,High,Medium,1,4,1101.75
10331,Medium,Low,3,5,1205.25
10332,Low,Medium,1,5,1151.75
10333,Medium,Medium,1,3,185.25
10334,High,Low,2,3,778.75
10335,High,High,1,5,180.25
10336,High,Low,3,4,150.5
10337,Medium,Low,1,2,1036
10338,High,Low,1,4,899.25
10339,Low,Low,3,3,1190
10340,Medium,Medium,1,5,916.75
10341,Low,High,2,3,1162.5
10342,High,Medium,2,4,1099.25
10343,Low,Low,2,4,729.75
10344,Low,High,2,3,647.25
10345,Medium,Medium,2,5,687
10346,Medium,High,2,5,1277.75
10347,Low,Medium,2,1,251.75
10348,Medium,High,1,5,1122
10349,Medium,Medium,2,3,1038.75
10350,Medium,Medium,2,4,1319.25
10351,Medium,High,1,4,1111.25
10352,Low,Low,3,3,1062.25
10353,Medium,High,1,3,993.5
10354,Medium,Low,2,4,1263
10355,Medium,Medium,1,3,1470.25
10356,Medium,Low,2,2,1026.5
10357,Medium,High,3,3,1065.25
10358,High,High,3,5,701.75
10359,Medium,Low,1,3,703.5
10360,Medium,Medium,3,3,930.75
10361,Medium,Low,3,3,937
10362,Medium,Low,2,6,324.75
10363,Medium,High,1,3,1182
10364,Medium,High,2,4,919.5
10365,Medium,Low,2,2,1257.25
10366,Medium,Low,2,4,249.75
10367,High,High,3,6,983
10368,Medium,Medium,2,4,969.5
10369,Medium,Medium,1,2,990
10370,High,High,2,4,822
10371,High,High,1,3,1428.5
10372,Medium,Medium,2,3,1028.25
10373,Medium,Medium,3,4,1129.25
10374,Low,High,2,2,820
10375,High,Low,2,5,1161.75
10376,Medium,Medium,1,4,1092.75
10377,High,High,2,4,1033.25
10378,Medium,Low,3,2,1029.75
10379,Medium,Low,4,2,1421.75
10380,Medium,Low,1,4,1022
10381,Medium,High,2,5,1214.25
10382,Medium,High,3,3,1194.25
10383,Low,Medium,2,2,262
10384,Low,Medium,2,3,814
10385,High,Medium,2,4,1060.25
10386,Medium,Low,1,4,313
10387,Medium,Low,2,3,1295.25
10388,Medium,Low,2,3,1081.5
10389,Medium,Medium,2,1,151
10390,Medium,High,2,2,1220.25
10391,High,Low,2,2,266.25
10392,High,High,1,1,1265.5
10393,Medium,Medium,2,3,1070
10394,Medium,High,2,3,1152.5
10395,Low,Low,1,2,914.75
10396,Medium,Low,2,3,310.25
10397,Medium,Medium,2,4,852
10398,High,Medium,2,4,1345
10399,High,Low,3,4,728.75
10400,Medium,Low,2,3,182
10401,Medium,Medium,2,5,1036.25
10402,Medium,High,2,3,887.5
10403,High,Medium,2,3,1190.25
10404,Low,Low,2,4,987.25
10405,Medium,Low,1,2,1049.75
10406,Medium,High,2,4,955
10407,High,Medium,2,3,1106.25
10408,Low,Medium,1,2,1006.5
10409,Medium,Low,2,3,769
10410,Medium,Medium,2,3,949.25
10411,Low,Medium,2,6,958.75
10412,High,High,2,3,345.75
10413,Medium,Low,2,3,972
10414,Medium,Medium,3,3,674.5
10415,High,Medium,1,3,1136.25
10416,High,Medium,1,2,902
10417,Medium,Low,1,4,787.75
10418,Medium,Low,1,3,787
10419,Medium,Medium,2,5,1283.75
10420,Medium,Low,2,3,344.5
10421,Low,Low,1,4,1379.25
10422,Medium,Medium,1,3,992.5
10423,Medium,Low,1,2,1065.25
10424,Medium,Low,2,4,950.5
10425,High,Low,1,4,1112.75
10426,Medium,High,1,2,936
10427,High,High,1,4,1064.5
10428,Medium,High,2,5,1179.25
10429,High,High,2,3,964
10430,Low,High,3,2,338.5
10431,High,Medium,3,4,1293
10432,High,Low,3,2,1092.5
10433,Low,High,3,3,1055
10434,Medium,Low,2,3,1173.25
10435,High,Medium,2,3,1002
10436,High,Low,4,4,398.75
10437,Low,Medium,2,4,1134.75
10438,High,Medium,2,3,1161.75
10439,Medium,High,2,4,1203.75
10440,High,Low,2,2,1308.75
10441,High,High,2,4,1012.75
10442,Low,Medium,1,3,715.75
10443,Medium,High,3,3,802.5
10444,High,High,2,5,1170.25
10445,Medium,Medium,2,2,1134.5
10446,Low,High,1,2,1182.75
10447,Low,Medium,3,3,1300.25
10448,High,Low,1,3,254
10449,Medium,Low,1,5,728
10450,Low,Low,1,4,1033.25
10451,Low,Medium,2,1,1680.25
10452,Low,Low,2,4,346
10453,High,Medium,2,5,1072.25
10454,Medium,Medium,3,2,276.25
10455,Low,Medium,2,2,1318.5
10456,Medium,Low,3,4,1366.5
10457,Low,Low,2,5,1208.5
10458,Medium,Medium,3,4,1239.5
10459,Medium,Low,1,3,760.25
10460,High,Low,1,4,123.5
10461,Medium,High,3,4,931.25
10462,Medium,Low,3,3,1077.25
10463,Medium,High,1,4,1139.5
10464,Medium,Medium,3,2,764
10465,Medium,Medium,1,3,297.25
10466,High,Low,2,4,710
10467,High,High,3,3,977
10468,Low,High,3,3,1425.25
10469,Medium,Low,2,4,703.5
